누적 ap : 0.5, ap : 0.5
누적 ap : 280.0193780637323, ap : 0.3333333333333333
누적 ap : 280.7693780637323, ap : 0.75
누적 ap : 281.67493361928786, ap : 0.9055555555555556
누적 ap : 281.67493361928786, ap : 0
누적 ap : 282.2749336192879, ap : 0.6
누적 ap : 282.94160028595456, ap : 0.6666666666666666
누적 ap : 283.94160028595456, ap : 1.0
누적 ap : 284.6638225081768, ap : 0.7222222222222223
누적 ap : 284.6638225081768, ap : 0
누적 ap : 285.09239393674824, ap : 0.42857142857142855
누적 ap : 285.09239393674824, ap : 0
누적 ap : 285.84239393674824, ap : 0.75
누적 ap : 286.3979494923038, ap : 0.5555555555555556
누적 ap : 286.9979494923038, ap : 0.6
누적 ap : 287.4979494923038, ap : 0.5
누적 ap : 288.3312828256371, ap : 0.8333333333333333
누적 ap : 288.8074733018276, ap : 0.47619047619047616
누적 ap : 289.6074733018276, ap : 0.8
누적 ap : 290.3574733018276, ap : 0.75
누적 ap : 290.8574733018276, ap : 0.5
누적 ap : 291.2574733018276, ap : 0.4
누적 ap : 291.2574733018276, ap : 0
누적 ap : 291.2574733018276, ap : 0
누적 ap : 291.52413996849424, ap : 0.26666666666666666
누적 ap : 292.02413996849424, ap : 0.5
누적 ap : 292.73842568277996, ap : 0.7142857142857143
누적 ap : 292.93842568277995, ap : 0.2
누적 ap : 293.0414559858103, ap : 0.10303030303030303
누적 ap : 293.2914559858103, ap : 0.25
누적 ap : 294.0114559858103, ap : 0.7200000000000001
누적 ap : 294.2614559858103, ap : 0.25
누적 ap : 294.8614559858103, ap : 0.6
누적 ap : 294.8614559858103, ap : 0
누적 ap : 295.0043131286675, ap : 0.14285714285714285
누적 ap : 295.43288455723894, ap : 0.42857142857142855
누적 ap : 296.23288455723895, ap : 0.8
누적 ap : 296.6773290016834, ap : 0.4444444444444444
누적 ap : 297.0106623350167, ap : 0.3333333333333333
누적 ap : 297.4106623350167, ap : 0.4
누적 ap : 297.9106623350167, ap : 0.5
누적 ap : 298.4106623350167, ap : 0.5
누적 ap : 298.49399566835, ap : 0.08333333333333333
누적 ap : 299.49399566835, ap : 1.0
누적 ap : 300.49399566835, ap : 1.0
누적 ap : 301.24399566835, ap : 0.75
누적 ap : 302.24399566835, ap : 1.0
누적 ap : 303.00399566835, ap : 0.76
누적 ap : 303.1706623350167, ap : 0.16666666666666666
누적 ap : 303.1706623350167, ap : 0
누적 ap : 303.50399566835, ap : 0.3333333333333333
누적 ap : 303.50399566835, ap : 0
누적 ap : 303.72621789057223, ap : 0.2222222222222222
누적 ap : 304.05955122390554, ap : 0.3333333333333333
누적 ap : 304.05955122390554, ap : 0
누적 ap : 305.05955122390554, ap : 1.0
누적 ap : 305.9928845572389, ap : 0.9333333333333333
누적 ap : 306.2428845572389, ap : 0.25
누적 ap : 306.2428845572389, ap : 0
누적 ap : 306.2428845572389, ap : 0
누적 ap : 307.0428845572389, ap : 0.8
누적 ap : 307.7095512239056, ap : 0.6666666666666666
누적 ap : 307.9595512239056, ap : 0.25
누적 ap : 307.9595512239056, ap : 0.0
누적 ap : 307.9595512239056, ap : 0.0
누적 ap : 307.9595512239056, ap : 0
누적 ap : 307.9595512239056, ap : 0
누적 ap : 307.9595512239056, ap : 0.0
누적 ap : 308.12621789057226, ap : 0.16666666666666666
누적 ap : 308.62621789057226, ap : 0.5
누적 ap : 309.62621789057226, ap : 1.0
누적 ap : 310.62621789057226, ap : 1.0
누적 ap : 311.62621789057226, ap : 1.0
누적 ap : 312.29288455723895, ap : 0.6666666666666666
누적 ap : 312.54288455723895, ap : 0.25
누적 ap : 313.49288455723894, ap : 0.95
누적 ap : 314.49288455723894, ap : 1.0
누적 ap : 314.82621789057225, ap : 0.3333333333333333
누적 ap : 315.15955122390557, ap : 0.3333333333333333
누적 ap : 315.40955122390557, ap : 0.25
누적 ap : 315.57621789057225, ap : 0.16666666666666666
누적 ap : 315.57621789057225, ap : 0
누적 ap : 316.0456056456743, ap : 0.4693877551020408
누적 ap : 316.5456056456743, ap : 0.5
누적 ap : 317.40274850281713, ap : 0.8571428571428571
누적 ap : 318.00274850281716, ap : 0.6
누적 ap : 318.50274850281716, ap : 0.5
누적 ap : 319.1027485028172, ap : 0.6
누적 ap : 320.1027485028172, ap : 1.0
누적 ap : 320.5313199313886, ap : 0.42857142857142855
누적 ap : 321.2813199313886, ap : 0.75
누적 ap : 321.5670342171029, ap : 0.2857142857142857
누적 ap : 322.2545342171029, ap : 0.6875
누적 ap : 322.5878675504362, ap : 0.3333333333333333
누적 ap : 323.14620903771606, ap : 0.5583414872798433
누적 ap : 323.54620903771604, ap : 0.4
누적 ap : 324.37954237104935, ap : 0.8333333333333334
누적 ap : 324.71287570438267, ap : 0.3333333333333333
누적 ap : 324.71287570438267, ap : 0
누적 ap : 325.21287570438267, ap : 0.5
누적 ap : 326.21287570438267, ap : 1.0
누적 ap : 326.60573284723984, ap : 0.39285714285714285
누적 ap : 327.2723995139065, ap : 0.6666666666666666
누적 ap : 327.2723995139065, ap : 0.0
누적 ap : 328.12954237104935, ap : 0.8571428571428571
누적 ap : 329.12954237104935, ap : 1.0
누적 ap : 330.12954237104935, ap : 1.0
누적 ap : 330.62954237104935, ap : 0.5
누적 ap : 331.37954237104935, ap : 0.75
누적 ap : 332.37954237104935, ap : 1.0
누적 ap : 332.57954237104934, ap : 0.2
누적 ap : 333.146209037716, ap : 0.5666666666666667
누적 ap : 333.896209037716, ap : 0.75
누적 ap : 334.896209037716, ap : 1.0
누적 ap : 335.396209037716, ap : 0.5
누적 ap : 335.7295423710493, ap : 0.3333333333333333
누적 ap : 336.32954237104934, ap : 0.6
누적 ap : 337.32954237104934, ap : 1.0
누적 ap : 338.32954237104934, ap : 1.0
누적 ap : 338.45454237104934, ap : 0.125
누적 ap : 338.95454237104934, ap : 0.5
누적 ap : 339.45454237104934, ap : 0.5
누적 ap : 339.70454237104934, ap : 0.25
누적 ap : 340.371209037716, ap : 0.6666666666666666
누적 ap : 340.97120903771605, ap : 0.6
누적 ap : 341.6045423710494, ap : 0.6333333333333333
누적 ap : 342.6045423710494, ap : 1.0
누적 ap : 343.27120903771606, ap : 0.6666666666666666
누적 ap : 343.47120903771605, ap : 0.2
누적 ap : 344.30454237104937, ap : 0.8333333333333334
누적 ap : 344.6378757043827, ap : 0.3333333333333333
누적 ap : 345.4378757043827, ap : 0.8
누적 ap : 346.1878757043827, ap : 0.75
누적 ap : 346.6878757043827, ap : 0.5
누적 ap : 347.3205287656072, ap : 0.6326530612244897
누적 ap : 348.0705287656072, ap : 0.75
누적 ap : 348.67052876560723, ap : 0.6
누적 ap : 349.67052876560723, ap : 1.0
누적 ap : 350.67052876560723, ap : 1.0
누적 ap : 351.27052876560725, ap : 0.6
누적 ap : 352.10386209894057, ap : 0.8333333333333334
누적 ap : 352.4371954322739, ap : 0.3333333333333333
누적 ap : 353.0371954322739, ap : 0.6
누적 ap : 353.148306543385, ap : 0.1111111111111111
누적 ap : 353.648306543385, ap : 0.5
누적 ap : 354.648306543385, ap : 1.0
누적 ap : 355.198306543385, ap : 0.55
누적 ap : 355.998306543385, ap : 0.8
누적 ap : 356.398306543385, ap : 0.4
누적 ap : 357.398306543385, ap : 1.0
누적 ap : 358.398306543385, ap : 1.0
누적 ap : 358.7316398767183, ap : 0.3333333333333333
누적 ap : 359.1316398767183, ap : 0.4
누적 ap : 360.1316398767183, ap : 1.0
누적 ap : 360.1316398767183, ap : 0.0
누적 ap : 360.1316398767183, ap : 0
누적 ap : 360.29830654338497, ap : 0.16666666666666666
누적 ap : 360.98580654338497, ap : 0.6875
누적 ap : 361.38580654338494, ap : 0.4
누적 ap : 362.13580654338494, ap : 0.75
누적 ap : 362.51080654338494, ap : 0.375
누적 ap : 363.17747321005163, ap : 0.6666666666666666
누적 ap : 363.42747321005163, ap : 0.25
누적 ap : 363.9830287656072, ap : 0.5555555555555556
누적 ap : 364.9830287656072, ap : 1.0
누적 ap : 365.3163620989405, ap : 0.3333333333333333
누적 ap : 365.3163620989405, ap : 0
누적 ap : 365.5163620989405, ap : 0.2
누적 ap : 365.7663620989405, ap : 0.25
누적 ap : 366.0996954322738, ap : 0.3333333333333333
누적 ap : 367.0996954322738, ap : 1.0
누적 ap : 367.67112400370235, ap : 0.5714285714285714
누적 ap : 368.67112400370235, ap : 1.0
누적 ap : 369.22112400370236, ap : 0.55
누적 ap : 369.9354097179881, ap : 0.7142857142857143
누적 ap : 370.60207638465477, ap : 0.6666666666666666
누적 ap : 370.9354097179881, ap : 0.3333333333333333
누적 ap : 371.9354097179881, ap : 1.0
누적 ap : 372.7687430513214, ap : 0.8333333333333334
누적 ap : 373.5687430513214, ap : 0.8
누적 ap : 374.2354097179881, ap : 0.6666666666666666
누적 ap : 374.5687430513214, ap : 0.3333333333333333
누적 ap : 375.5687430513214, ap : 1.0
누적 ap : 375.5687430513214, ap : 0
누적 ap : 376.5687430513214, ap : 1.0
누적 ap : 376.9020763846547, ap : 0.3333333333333333
누적 ap : 377.1020763846547, ap : 0.2
누적 ap : 377.20207638465473, ap : 0.1
누적 ap : 377.20207638465473, ap : 0.0
누적 ap : 377.20207638465473, ap : 0.0
누적 ap : 377.4020763846547, ap : 0.2
누적 ap : 377.8187430513214, ap : 0.41666666666666663
누적 ap : 378.3187430513214, ap : 0.5
누적 ap : 378.4854097179881, ap : 0.16666666666666666
누적 ap : 378.4854097179881, ap : 0.0
누적 ap : 378.88540971798807, ap : 0.4
누적 ap : 379.17112400370235, ap : 0.2857142857142857
누적 ap : 379.17112400370235, ap : 0.0
누적 ap : 379.67112400370235, ap : 0.5
누적 ap : 380.5282668608452, ap : 0.8571428571428571
누적 ap : 381.5282668608452, ap : 1.0
누적 ap : 381.5282668608452, ap : 0
누적 ap : 381.8616001941785, ap : 0.3333333333333333
누적 ap : 382.4616001941785, ap : 0.6
누적 ap : 382.7116001941785, ap : 0.25
누적 ap : 383.7116001941785, ap : 1.0
누적 ap : 384.1282668608452, ap : 0.41666666666666663
누적 ap : 384.6282668608452, ap : 0.5
누적 ap : 385.3782668608452, ap : 0.75
누적 ap : 385.7116001941785, ap : 0.3333333333333333
누적 ap : 386.2116001941785, ap : 0.5
누적 ap : 386.6116001941785, ap : 0.4
누적 ap : 387.1116001941785, ap : 0.5
누적 ap : 387.3616001941785, ap : 0.25
누적 ap : 387.6949335275118, ap : 0.3333333333333333
누적 ap : 388.0282668608451, ap : 0.3333333333333333
누적 ap : 388.1949335275118, ap : 0.16666666666666666
누적 ap : 388.701106367018, ap : 0.5061728395061729
누적 ap : 389.201106367018, ap : 0.5
누적 ap : 389.62967779558943, ap : 0.42857142857142855
누적 ap : 390.2963444622561, ap : 0.6666666666666666
누적 ap : 390.5463444622561, ap : 0.25
누적 ap : 391.0463444622561, ap : 0.5
누적 ap : 391.37967779558943, ap : 0.3333333333333333
누적 ap : 392.0463444622561, ap : 0.6666666666666666
누적 ap : 393.0463444622561, ap : 1.0
누적 ap : 393.64634446225614, ap : 0.6
누적 ap : 394.14634446225614, ap : 0.5
누적 ap : 395.0987254146371, ap : 0.9523809523809523
누적 ap : 395.4320587479704, ap : 0.3333333333333333
누적 ap : 396.0987254146371, ap : 0.6666666666666666
누적 ap : 396.5987254146371, ap : 0.5
누적 ap : 396.8487254146371, ap : 0.25
누적 ap : 396.8487254146371, ap : 0.0
누적 ap : 397.0987254146371, ap : 0.25
누적 ap : 397.5987254146371, ap : 0.5
누적 ap : 398.04316985908156, ap : 0.4444444444444444
누적 ap : 398.54316985908156, ap : 0.5
누적 ap : 398.79316985908156, ap : 0.25
누적 ap : 399.79316985908156, ap : 1.0
누적 ap : 399.79316985908156, ap : 0
누적 ap : 399.79316985908156, ap : 0.0
누적 ap : 400.79316985908156, ap : 1.0
누적 ap : 401.79316985908156, ap : 1.0
누적 ap : 402.07888414479584, ap : 0.2857142857142857
누적 ap : 403.07888414479584, ap : 1.0
누적 ap : 403.30388414479586, ap : 0.22499999999999998
누적 ap : 403.9610270019387, ap : 0.6571428571428571
누적 ap : 404.294360335272, ap : 0.3333333333333333
누적 ap : 404.7388047797165, ap : 0.4444444444444444
누적 ap : 404.7388047797165, ap : 0.0
누적 ap : 405.2816619225736, ap : 0.5428571428571428
누적 ap : 405.2816619225736, ap : 0
누적 ap : 406.0416619225736, ap : 0.76
누적 ap : 406.1527730336847, ap : 0.1111111111111111
누적 ap : 406.1527730336847, ap : 0
누적 ap : 406.2777730336847, ap : 0.125
누적 ap : 407.0277730336847, ap : 0.75
누적 ap : 408.0277730336847, ap : 1.0
누적 ap : 408.361106367018, ap : 0.3333333333333333
누적 ap : 408.761106367018, ap : 0.4
누적 ap : 408.9992016051132, ap : 0.23809523809523808
누적 ap : 409.7492016051132, ap : 0.75
누적 ap : 410.7492016051132, ap : 1.0
누적 ap : 411.4992016051132, ap : 0.75
누적 ap : 412.33253493844654, ap : 0.8333333333333334
누적 ap : 412.45753493844654, ap : 0.125
누적 ap : 413.17182065273226, ap : 0.7142857142857143
누적 ap : 414.17182065273226, ap : 1.0
누적 ap : 414.57182065273224, ap : 0.4
누적 ap : 415.2384873193989, ap : 0.6666666666666666
누적 ap : 415.2384873193989, ap : 0
누적 ap : 415.2384873193989, ap : 0.0
누적 ap : 415.3992016051132, ap : 0.1607142857142857
누적 ap : 415.5658682717799, ap : 0.16666666666666666
누적 ap : 416.3658682717799, ap : 0.8
누적 ap : 417.3658682717799, ap : 1.0
누적 ap : 418.1658682717799, ap : 0.8
누적 ap : 418.3658682717799, ap : 0.2
누적 ap : 419.3658682717799, ap : 1.0
누적 ap : 420.1158682717799, ap : 0.75
누적 ap : 420.9158682717799, ap : 0.8
누적 ap : 421.6658682717799, ap : 0.75
누적 ap : 422.6658682717799, ap : 1.0
누적 ap : 423.4158682717799, ap : 0.75
누적 ap : 423.8325349384466, ap : 0.41666666666666663
누적 ap : 424.3325349384466, ap : 0.5
누적 ap : 424.8325349384466, ap : 0.5
누적 ap : 425.40396350987515, ap : 0.5714285714285714
누적 ap : 425.70396350987517, ap : 0.3
누적 ap : 426.18817403619096, ap : 0.4842105263157895
누적 ap : 426.35484070285764, ap : 0.16666666666666666
누적 ap : 426.68817403619096, ap : 0.3333333333333333
누적 ap : 427.08817403619094, ap : 0.4
누적 ap : 427.4881740361909, ap : 0.4
누적 ap : 427.8881740361909, ap : 0.4
누적 ap : 428.4881740361909, ap : 0.6
누적 ap : 428.4881740361909, ap : 0
누적 ap : 429.00245975047665, ap : 0.5142857142857142
누적 ap : 429.00245975047665, ap : 0
누적 ap : 429.00245975047665, ap : 0
누적 ap : 429.00245975047665, ap : 0.0
누적 ap : 430.00245975047665, ap : 1.0
누적 ap : 430.16912641714333, ap : 0.16666666666666666
누적 ap : 431.16912641714333, ap : 1.0
누적 ap : 431.50245975047665, ap : 0.3333333333333333
누적 ap : 432.16912641714333, ap : 0.6666666666666666
누적 ap : 432.83579308381, ap : 0.6666666666666666
누적 ap : 433.4707137187307, ap : 0.6349206349206349
누적 ap : 434.24849149650845, ap : 0.7777777777777778
누적 ap : 434.91515816317514, ap : 0.6666666666666666
누적 ap : 435.41515816317514, ap : 0.5
누적 ap : 436.0818248298418, ap : 0.6666666666666666
누적 ap : 436.1929359409529, ap : 0.1111111111111111
누적 ap : 436.79293594095293, ap : 0.6
누적 ap : 437.1929359409529, ap : 0.4
누적 ap : 437.3929359409529, ap : 0.2
누적 ap : 437.5929359409529, ap : 0.2
누적 ap : 437.7456471641559, ap : 0.1527112232030265
누적 ap : 438.0789804974892, ap : 0.33333333333333337
누적 ap : 438.41231383082254, ap : 0.3333333333333333
누적 ap : 438.41231383082254, ap : 0
누적 ap : 438.66231383082254, ap : 0.25
누적 ap : 439.08857645708514, ap : 0.4262626262626263
누적 ap : 439.4885764570851, ap : 0.4
누적 ap : 440.1552431237518, ap : 0.6666666666666666
누적 ap : 440.6552431237518, ap : 0.5
누적 ap : 440.6552431237518, ap : 0
누적 ap : 440.6552431237518, ap : 0
누적 ap : 441.0552431237518, ap : 0.4
누적 ap : 441.277465345974, ap : 0.2222222222222222
누적 ap : 441.777465345974, ap : 0.5
누적 ap : 441.777465345974, ap : 0
누적 ap : 442.33302090152955, ap : 0.5555555555555556
누적 ap : 442.70802090152955, ap : 0.375
누적 ap : 443.04135423486287, ap : 0.3333333333333333
누적 ap : 443.42084141435004, ap : 0.3794871794871795
누적 ap : 443.92084141435004, ap : 0.5
누적 ap : 444.42084141435004, ap : 0.5
누적 ap : 445.0875080810167, ap : 0.6666666666666666
누적 ap : 445.7541747476834, ap : 0.6666666666666666
누적 ap : 445.7541747476834, ap : 0
누적 ap : 445.7541747476834, ap : 0
누적 ap : 446.2541747476834, ap : 0.5
누적 ap : 446.7541747476834, ap : 0.5
누적 ap : 446.7541747476834, ap : 0
누적 ap : 447.32560331911196, ap : 0.5714285714285714
누적 ap : 447.82560331911196, ap : 0.5
누적 ap : 448.32560331911196, ap : 0.5
누적 ap : 448.32560331911196, ap : 0
누적 ap : 448.57560331911196, ap : 0.25
누적 ap : 449.3367144302231, ap : 0.7611111111111111
누적 ap : 450.00338109688977, ap : 0.6666666666666666
누적 ap : 451.00338109688977, ap : 1.0
누적 ap : 451.6033810968898, ap : 0.6
누적 ap : 452.4033810968898, ap : 0.8
누적 ap : 452.54623823974697, ap : 0.14285714285714285
누적 ap : 453.21290490641366, ap : 0.6666666666666666
누적 ap : 453.8129049064137, ap : 0.6
누적 ap : 454.3129049064137, ap : 0.5
누적 ap : 454.8129049064137, ap : 0.5
누적 ap : 455.3129049064137, ap : 0.5
누적 ap : 455.8129049064137, ap : 0.5
누적 ap : 456.0629049064137, ap : 0.25
누적 ap : 456.1879049064137, ap : 0.125
누적 ap : 456.7879049064137, ap : 0.6000000000000001
누적 ap : 457.246238239747, ap : 0.4583333333333333
누적 ap : 457.9129049064137, ap : 0.6666666666666666
누적 ap : 458.4129049064137, ap : 0.5
누적 ap : 458.96846046196924, ap : 0.5555555555555556
누적 ap : 459.71846046196924, ap : 0.75
누적 ap : 460.55179379530256, ap : 0.8333333333333334
누적 ap : 461.55179379530256, ap : 1.0
누적 ap : 461.8851271286359, ap : 0.3333333333333333
누적 ap : 462.3851271286359, ap : 0.5
누적 ap : 462.8851271286359, ap : 0.5
누적 ap : 463.6851271286359, ap : 0.8
누적 ap : 464.6851271286359, ap : 1.0
누적 ap : 465.35179379530257, ap : 0.6666666666666666
누적 ap : 466.35179379530257, ap : 1.0
누적 ap : 466.85179379530257, ap : 0.5
누적 ap : 467.296238239747, ap : 0.4444444444444444
누적 ap : 467.5819525254613, ap : 0.2857142857142857
누적 ap : 468.5319525254613, ap : 0.95
누적 ap : 469.2819525254613, ap : 0.75
누적 ap : 470.0041747476835, ap : 0.7222222222222223
누적 ap : 470.71846046196924, ap : 0.7142857142857143
누적 ap : 471.21846046196924, ap : 0.5
누적 ap : 471.21846046196924, ap : 0
누적 ap : 471.81846046196927, ap : 0.6
누적 ap : 472.48512712863595, ap : 0.6666666666666666
누적 ap : 473.23512712863595, ap : 0.75
누적 ap : 473.835127128636, ap : 0.6
누적 ap : 474.585127128636, ap : 0.75
누적 ap : 474.75179379530266, ap : 0.16666666666666666
누적 ap : 475.25179379530266, ap : 0.5
누적 ap : 476.2184604619693, ap : 0.9666666666666667
누적 ap : 476.385127128636, ap : 0.16666666666666666
누적 ap : 476.67084141435026, ap : 0.2857142857142857
누적 ap : 477.33750808101695, ap : 0.6666666666666666
누적 ap : 477.7819525254614, ap : 0.4444444444444444
누적 ap : 478.1819525254614, ap : 0.4
누적 ap : 478.5257025254614, ap : 0.34375
누적 ap : 479.0257025254614, ap : 0.5
누적 ap : 479.5685596683185, ap : 0.5428571428571428
누적 ap : 479.9685596683185, ap : 0.4
누적 ap : 480.82570252546134, ap : 0.8571428571428571
누적 ap : 481.82570252546134, ap : 1.0
누적 ap : 482.82570252546134, ap : 1.0
누적 ap : 483.492369192128, ap : 0.6666666666666666
누적 ap : 484.09236919212805, ap : 0.6
누적 ap : 484.75903585879473, ap : 0.6666666666666666
누적 ap : 485.75903585879473, ap : 1.0
누적 ap : 486.38403585879473, ap : 0.625
누적 ap : 487.0507025254614, ap : 0.6666666666666666
누적 ap : 487.7173691921281, ap : 0.6666666666666666
누적 ap : 488.5173691921281, ap : 0.8
누적 ap : 488.7173691921281, ap : 0.2
누적 ap : 488.9173691921281, ap : 0.2
누적 ap : 488.9173691921281, ap : 0.0
누적 ap : 489.5840358587948, ap : 0.6666666666666666
누적 ap : 490.25070252546146, ap : 0.6666666666666666
누적 ap : 490.5840358587948, ap : 0.3333333333333333
누적 ap : 491.25070252546146, ap : 0.6666666666666666
누적 ap : 492.00070252546146, ap : 0.75
누적 ap : 492.66736919212815, ap : 0.6666666666666666
누적 ap : 493.26736919212817, ap : 0.6
누적 ap : 493.26736919212817, ap : 0.0
누적 ap : 493.76736919212817, ap : 0.5
누적 ap : 494.1007025254615, ap : 0.3333333333333333
누적 ap : 494.3507025254615, ap : 0.25
누적 ap : 495.01736919212817, ap : 0.6666666666666666
누적 ap : 495.26736919212817, ap : 0.25
누적 ap : 496.26736919212817, ap : 1.0
누적 ap : 497.0673691921282, ap : 0.8
누적 ap : 497.5673691921282, ap : 0.5
누적 ap : 498.2816549064139, ap : 0.7142857142857143
누적 ap : 499.2816549064139, ap : 1.0
누적 ap : 500.24832157308055, ap : 0.9666666666666667
누적 ap : 500.84832157308057, ap : 0.6
누적 ap : 501.38998823974725, ap : 0.5416666666666667
누적 ap : 502.05665490641394, ap : 0.6666666666666666
누적 ap : 502.4566549064139, ap : 0.4
누적 ap : 502.4566549064139, ap : 0.0
누적 ap : 502.7423691921282, ap : 0.2857142857142857
누적 ap : 502.7423691921282, ap : 0
누적 ap : 502.80964498714076, ap : 0.06727579501258292
누적 ap : 503.4096449871408, ap : 0.6
누적 ap : 503.7696449871408, ap : 0.36000000000000004
누적 ap : 504.0196449871408, ap : 0.25
누적 ap : 504.0196449871408, ap : 0.0
누적 ap : 504.0196449871408, ap : 0
누적 ap : 504.41964498714077, ap : 0.4
누적 ap : 505.28075609825186, ap : 0.8611111111111112
누적 ap : 506.08075609825187, ap : 0.8
누적 ap : 506.9378989553947, ap : 0.8571428571428571
누적 ap : 507.271232288728, ap : 0.3333333333333333
누적 ap : 507.271232288728, ap : 0
누적 ap : 507.771232288728, ap : 0.5
누적 ap : 508.19980371729946, ap : 0.42857142857142855
누적 ap : 508.19980371729946, ap : 0.0
누적 ap : 508.59980371729944, ap : 0.4
누적 ap : 508.84980371729944, ap : 0.25
누적 ap : 508.84980371729944, ap : 0
누적 ap : 509.73551800301374, ap : 0.8857142857142857
누적 ap : 510.03551800301375, ap : 0.30000000000000004
누적 ap : 510.53551800301375, ap : 0.5
누적 ap : 510.53551800301375, ap : 0.0
누적 ap : 510.6783751458709, ap : 0.14285714285714285
누적 ap : 511.1783751458709, ap : 0.5
누적 ap : 511.1783751458709, ap : 0.0
누적 ap : 512.1783751458709, ap : 1.0
누적 ap : 512.6783751458709, ap : 0.5
누적 ap : 513.2498037172994, ap : 0.5714285714285714
누적 ap : 513.416470383966, ap : 0.16666666666666666
누적 ap : 514.103970383966, ap : 0.6875
누적 ap : 515.103970383966, ap : 1.0
누적 ap : 515.603970383966, ap : 0.5
누적 ap : 515.853970383966, ap : 0.25
누적 ap : 516.103970383966, ap : 0.25
누적 ap : 516.903970383966, ap : 0.8
누적 ap : 517.503970383966, ap : 0.6
누적 ap : 518.503970383966, ap : 1.0
누적 ap : 519.503970383966, ap : 1.0
누적 ap : 520.278970383966, ap : 0.775
누적 ap : 520.678970383966, ap : 0.4
누적 ap : 521.078970383966, ap : 0.4
누적 ap : 521.5123037172992, ap : 0.43333333333333335
누적 ap : 522.3456370506326, ap : 0.8333333333333334
누적 ap : 523.3456370506326, ap : 1.0
누적 ap : 523.8456370506326, ap : 0.5
누적 ap : 524.5123037172992, ap : 0.6666666666666666
누적 ap : 525.3456370506326, ap : 0.8333333333333334
누적 ap : 526.3456370506326, ap : 1.0
누적 ap : 526.8456370506326, ap : 0.5
누적 ap : 526.8456370506326, ap : 0.0
누적 ap : 527.3956370506326, ap : 0.55
누적 ap : 527.6456370506326, ap : 0.25
누적 ap : 528.3831370506325, ap : 0.7375
누적 ap : 529.0498037172991, ap : 0.6666666666666666
누적 ap : 529.6831370506325, ap : 0.6333333333333333
누적 ap : 530.1117084792039, ap : 0.42857142857142855
누적 ap : 531.1117084792039, ap : 1.0
누적 ap : 531.7783751458705, ap : 0.6666666666666666
누적 ap : 532.3498037172991, ap : 0.5714285714285714
누적 ap : 532.7942481617436, ap : 0.4444444444444444
누적 ap : 533.1275814950769, ap : 0.3333333333333333
누적 ap : 533.7942481617436, ap : 0.6666666666666666
누적 ap : 534.4609148284102, ap : 0.6666666666666666
누적 ap : 534.4609148284102, ap : 0
누적 ap : 535.1275814950768, ap : 0.6666666666666666
누적 ap : 535.8275814950769, ap : 0.7
누적 ap : 536.6847243522197, ap : 0.8571428571428571
누적 ap : 537.2402799077753, ap : 0.5555555555555556
누적 ap : 537.4069465744419, ap : 0.16666666666666666
누적 ap : 537.9625021299975, ap : 0.5555555555555556
누적 ap : 538.4625021299975, ap : 0.5
누적 ap : 539.1291687966641, ap : 0.6666666666666666
누적 ap : 539.4625021299975, ap : 0.3333333333333333
누적 ap : 539.4625021299975, ap : 0.0
누적 ap : 540.2625021299974, ap : 0.8
누적 ap : 540.929168796664, ap : 0.6666666666666666
누적 ap : 541.2625021299974, ap : 0.3333333333333333
누적 ap : 541.7625021299974, ap : 0.5
누적 ap : 542.0458354633307, ap : 0.2833333333333333
누적 ap : 542.6458354633307, ap : 0.6
누적 ap : 543.2172640347593, ap : 0.5714285714285714
누적 ap : 543.7172640347593, ap : 0.5
누적 ap : 543.7172640347593, ap : 0
누적 ap : 543.7172640347593, ap : 0.0
누적 ap : 544.0505973680927, ap : 0.3333333333333333
누적 ap : 544.2172640347593, ap : 0.16666666666666666
누적 ap : 544.5505973680927, ap : 0.3333333333333333
누적 ap : 544.5505973680927, ap : 0.0
누적 ap : 544.9505973680926, ap : 0.4
누적 ap : 545.2005973680926, ap : 0.25
누적 ap : 545.533930701426, ap : 0.3333333333333333
누적 ap : 545.9998397923351, ap : 0.46590909090909094
누적 ap : 546.3331731256685, ap : 0.3333333333333333
누적 ap : 547.1331731256685, ap : 0.8
누적 ap : 547.6331731256685, ap : 0.5
누적 ap : 548.2331731256685, ap : 0.6
누적 ap : 548.8331731256685, ap : 0.6
누적 ap : 549.3331731256685, ap : 0.5
누적 ap : 549.8331731256685, ap : 0.5
누적 ap : 549.8331731256685, ap : 0
누적 ap : 549.8331731256685, ap : 0
누적 ap : 550.4331731256685, ap : 0.6
누적 ap : 551.0998397923352, ap : 0.6666666666666666
누적 ap : 551.6712683637637, ap : 0.5714285714285714
누적 ap : 551.6712683637637, ap : 0
누적 ap : 552.6712683637637, ap : 1.0
누적 ap : 553.1712683637637, ap : 0.5
누적 ap : 554.0284112209066, ap : 0.8571428571428571
누적 ap : 554.1950778875732, ap : 0.16666666666666666
누적 ap : 554.5950778875732, ap : 0.4
누적 ap : 554.9950778875732, ap : 0.4
누적 ap : 555.7950778875731, ap : 0.8
누적 ap : 556.7950778875731, ap : 1.0
누적 ap : 557.2950778875731, ap : 0.5
누적 ap : 557.7903159828112, ap : 0.49523809523809526
누적 ap : 558.7903159828112, ap : 1.0
누적 ap : 559.4569826494778, ap : 0.6666666666666666
누적 ap : 559.7903159828112, ap : 0.3333333333333333
누적 ap : 560.4153159828112, ap : 0.625
누적 ap : 561.4153159828112, ap : 1.0
누적 ap : 562.0153159828112, ap : 0.6
누적 ap : 562.6819826494778, ap : 0.6666666666666666
